Year,Month,Day,Weekday,Product_ID,Marketing_Campaign,Seasonal_Trend,Stock_Availability,Base_Sales,Marketing_Effect,Seasonal_Effect,Discount,Competitor_Price,Public_Holiday,Price,Demand
2021,2,26,4,0,0,3,476,82,1.1880182551147505,0.8,0.1667018063792096,26.42762631615121,0,34.90288427015306,44908.0
2021,2,26,4,3,4,0,317,111,1.9681065575183183,1.1,0.0761021219589821,73.55928978447166,0,83.29372947322025,87662.0
2021,2,26,4,1,0,2,285,100,1.4398043955581552,1.2,0.1408812809200159,91.42805054240638,0,93.04700182071836,47358.0
2021,2,26,4,2,3,2,123,83,1.244974860312641,1.2,0.1056353078837874,68.20078835248403,1,73.66030968565518,16206.0
2021,2,26,4,1,0,3,472,63,1.364995942068313,0.8,0.0792712815577625,81.9011179598382,0,88.00647041580629,35338.0
2021,2,26,4,3,3,2,175,63,1.7939284732394298,1.2,0.0735972700029229,43.65973327632041,1,46.196417255901096,25590.0
2021,2,26,4,2,2,3,177,140,1.4193909625366083,0.8,0.1927301375119337,90.6731660370578,0,92.84875350045756,25585.0
2021,2,27,5,4,1,0,208,161,1.0,1.1,0.0519134445544582,37.23496887505336,1,43.46879114362204,44848.0
2021,2,27,5,3,2,2,161,186,1.139455635089252,1.2,0.10289751021463,35.54267650034704,1,38.26127723654623,43497.0
2021,2,27,5,2,2,0,131,98,1.2188620752536576,1.1,0.0718393458703058,75.0356373099485,1,76.07718419825359,17817.0
2021,2,27,5,4,0,1,144,95,1.0964095693640137,1.0,0.0647258071866184,63.27258722490792,1,67.17827820933064,16383.0
2021,2,27,5,0,3,0,51,89,1.7435942462749705,1.1,0.1996675338662409,66.89987167603744,0,73.01280825680753,8364.0
2021,2,27,5,0,0,3,142,97,1.4117774204608902,0.8,0.1889614839085571,54.673628801103845,1,59.30440772957371,15054.0
2021,2,27,5,1,4,0,225,57,2.3990752724241404,1.1,0.1733206391881296,30.944677968485585,0,33.114608019663535,32934.0
2021,2,27,5,3,1,0,423,196,1.0,1.1,0.1812851099202008,58.26356608245783,1,65.93487971651243,92946.0
2021,2,27,5,3,4,2,76,153,2.2421392525525463,1.2,0.1269544213992069,37.97202725365803,1,40.74917184581169,32242.0
2021,2,27,5,0,1,3,180,152,1.0,0.8,0.1994521570166445,62.27004896824546,0,66.81844122091896,20682.0
2021,2,27,5,3,4,2,142,71,1.820166906671654,1.2,0.077438995137475,47.53979860784288,0,54.68156635753351,25704.0
2021,2,27,5,3,2,0,210,140,1.1852850596150477,1.1,0.1917290958588104,64.7008280009525,1,70.69800545762973,37240.0
2021,2,27,5,4,2,3,384,191,1.3322762548064009,0.8,0.1179561032620148,66.2276000142781,1,76.05428750509638,87099.0
2021,2,27,5,3,3,2,214,130,1.263159031995433,1.2,0.1672050527791421,38.26887388103937,0,46.80422337174322,47246.0
2021,2,27,5,2,4,2,168,159,1.750505621364287,1.2,0.1825654999583635,90.43927626393584,1,94.46321244457916,52699.0
2021,2,27,5,1,0,1,496,191,1.0018407510927976,1.0,0.0774626608203049,74.63061719377578,0,84.1364434365731,108581.0
2021,2,27,5,2,0,2,137,143,1.1966775639942853,1.2,0.0923134983066056,84.08134893302721,1,93.75017068273996,31319.0
2021,2,27,5,0,1,2,400,71,1.0,1.2,0.1618990308182085,67.4279631256028,0,72.35207295520506,33713.0
2021,2,27,5,3,3,0,349,70,1.7163874684499718,1.1,0.1193815697496476,51.82577865392307,1,55.63740443787259,47965.0
2021,2,27,5,2,2,0,87,176,1.395378326987866,1.1,0.0527578134618746,88.43239236655369,0,92.36329305169536,25577.0
2021,2,27,5,2,4,3,181,86,2.0590325503811417,0.8,0.1960509004914437,86.27160345708798,1,91.4313469319812,24031.0
2021,2,27,5,1,4,1,122,199,1.7304819916660945,1.0,0.0581607767975092,87.17993692361759,1,89.39000921657822,44629.0
2021,2,28,6,1,4,0,285,64,1.800281458611129,1.1,0.077482245891567,45.93812475802008,1,47.12087505438224,37598.0
2021,2,28,6,4,4,3,328,132,2.361311016586873,0.8,0.1208551551990685,29.33126999276717,0,30.375894800588423,81911.0
2021,2,28,6,4,0,3,359,164,1.231264751512524,0.8,0.1815454742539495,82.21892695299191,1,84.26105056289838,53508.0
2021,2,28,6,0,0,1,486,190,1.155180005748029,1.0,0.0829137560435299,61.79153202991496,0,63.663665726148906,110867.0
2021,2,28,6,2,2,3,339,61,1.1756591543946968,0.8,0.084134977513792,69.45043739076668,0,77.20942800018501,21783.0
2021,2,28,6,1,1,0,75,153,1.0,1.1,0.0741990032332371,51.19702734479181,0,54.76564801484075,13750.0
2021,2,28,6,1,3,0,260,115,1.5613117731791064,1.1,0.086506461165811,60.95975314272552,0,68.50681690656262,57988.0
2021,2,28,6,2,4,1,441,56,1.99149481902726,1.0,0.1150547766949332,76.07945193629413,1,79.5116593951086,50035.0
2021,2,28,6,2,3,0,462,199,1.5117086773780777,1.1,0.0813007910457276,66.07241555649311,1,71.05811087214465,166155.0
2021,2,28,6,2,3,0,313,110,1.2500145659502564,1.1,0.1215223987053795,72.11662790267324,1,74.32997286531094,47151.0
2021,2,28,6,4,1,0,58,70,1.0,1.1,0.1058569159791311,67.17573294123326,1,71.10371643234265,4649.0
2021,2,28,6,1,0,0,395,53,1.0447735449104134,1.1,0.1465471477052639,41.552619453883466,1,51.12202640752827,27788.0
2021,2,28,6,2,3,2,144,141,1.5678316914242272,1.2,0.1915553545466082,38.70232085331334,1,39.86094355084555,34987.0
2021,2,28,6,4,2,3,79,143,1.4182954667691978,0.8,0.1740436051311174,46.52900186196687,0,55.52672210532478,13897.0
2021,2,28,6,0,4,3,362,101,2.261400849945784,0.8,0.1433143884513329,71.85862862142056,0,80.98960322008965,70252.0
2021,2,28,6,2,4,1,244,88,1.7446008961354218,1.0,0.1649695586551573,29.919564754485144,0,34.78025078558943,39998.0
2021,2,28,6,1,4,2,101,67,2.182204879441721,1.2,0.1152263615038371,63.0162751180149,0,69.84543620179876,19115.0
2021,2,28,6,1,1,0,457,132,1.0,1.1,0.1610602860924884,63.50062542071054,0,68.19549336252808,65763.0
2021,2,28,6,2,4,1,89,60,1.6506526819216505,1.0,0.1350065915391465,73.64208099252427,0,79.45273666195511,9048.0
2021,2,28,6,3,4,3,426,72,2.237777037363037,0.8,0.1742413901504833,91.74712055283445,1,99.4491766123542,54063.0
2021,2,28,6,1,3,0,246,120,1.774083295513563,1.1,0.1392164965964829,38.21535076232588,1,41.2878833217324,58932.0
2021,2,28,6,2,1,1,409,93,1.0,1.0,0.153133857389313,40.20008042839309,1,42.00822268712124,37027.0
2021,2,28,6,0,4,0,209,106,1.751723432248579,1.1,0.111461273441258,81.1094726932483,1,83.86892112005506,43142.0
2021,2,28,6,4,3,2,369,72,1.2942786555404076,1.2,0.0660300221430896,85.6219417576115,0,88.77825116572092,43955.0
2021,2,28,6,1,2,1,68,124,1.4100928254423737,1.0,0.1539652501738244,76.19408536037845,0,78.76695678212934,11438.0
2021,2,28,6,0,2,2,423,142,1.1013959205643975,1.2,0.102631954320291,49.03787961329244,0,54.87733006153931,87695.0
2021,2,28,6,3,0,0,198,141,1.330559418129168,1.1,0.1867331473533989,89.7123437763788,0,95.36199160209844,38856.0
2021,2,28,6,0,1,2,370,102,1.0,1.2,0.1701049357670756,47.98682288154724,1,52.09927039615195,44885.0
2021,2,28,6,3,3,3,249,76,1.7037454784401338,0.8,0.1902775387818772,43.24710971741158,1,53.17714094146877,28249.0
2021,2,28,6,2,4,1,448,154,1.6693084688098043,1.0,0.0653418597878436,71.77475056341453,1,76.0158678099489,125404.0
2021,2,28,6,2,0,1,184,71,1.4331908897609886,1.0,0.0611206274631193,80.82859390971129,1,85.06110286441276,20349.0
2021,2,28,6,0,3,0,30,60,1.7922674279924329,1.1,0.1184200671231297,59.89767906705694,1,68.63167575001063,3943.0
2021,2,28,6,0,2,2,190,170,1.4868714193066288,1.2,0.1624758412238738,54.63566162995062,0,56.79117044628123,55188.0
2021,2,28,6,2,2,2,166,108,1.136755715191349,1.2,0.162251034040568,83.3649505420886,1,92.8382006567037,25097.0
2021,3,1,0,0,3,2,452,95,1.2529333792961013,1.2,0.0911078483012098,91.50082902231206,0,97.19418117663108,68563.0
2021,3,1,0,4,0,3,270,136,1.0217690650366564,0.8,0.1268218036654498,97.6117221918224,0,98.97316343248715,29231.0
2021,3,1,0,0,2,0,262,180,1.2924475782706273,1.1,0.1806190179041281,92.8169538139452,0,97.6644252055579,63586.0
2021,3,1,0,1,2,2,405,108,1.4070590075999647,1.2,0.0890106203975601,44.303994729670144,1,51.73076786877045,86414.0
2021,3,1,0,4,4,3,274,97,1.7636827618007551,0.8,0.1753035883404795,87.41136729863727,1,91.49605703858003,35608.0
2021,3,1,0,0,3,0,252,199,1.4763797011941502,1.1,0.1332830768670636,63.45860036815004,1,67.3615976587189,82420.0
2021,3,1,0,4,0,0,429,159,1.10104952197155,1.1,0.063305256615413,41.27122070534667,1,49.96584472019811,103055.0
2021,3,1,0,4,3,0,408,148,1.5823416167803008,1.1,0.0762402691741337,82.00873350002243,1,89.96071608880018,117154.0
2021,3,1,0,1,3,2,444,89,1.548192450117566,1.2,0.1418378651383066,41.05264552992543,1,46.92318737843342,79211.0
2021,3,1,0,1,2,3,172,73,1.4167898162664865,0.8,0.0938652373365778,67.61672290120045,0,73.21522916414908,15359.0
2021,3,1,0,3,4,3,319,156,2.130762827080706,0.8,0.0621479105165364,57.92862659906555,1,63.50013590609354,95928.0
2021,3,1,0,3,1,1,499,149,1.0,1.0,0.1701405755408371,39.74476503251695,0,49.673015418434986,84825.0
2021,3,1,0,4,3,1,475,52,1.3731258126401065,1.0,0.0784382942053307,64.96034411191518,0,71.47972797377359,37831.0
2021,3,1,0,0,4,1,465,129,2.0246482778482253,1.0,0.1660316492748874,92.24253950924718,1,94.8707091068732,114587.0
2021,3,1,0,1,1,1,338,143,1.0,1.0,0.0863735750361006,60.498235094063645,0,65.22893201454127,52373.0
2021,3,1,0,0,3,3,430,88,1.4115905594334854,0.8,0.1202014147372209,92.00315319899096,0,98.13020828605023,44108.0
2021,3,1,0,4,3,0,220,146,1.741785763914032,1.1,0.0702670133945872,65.91921273019777,0,68.96661376681307,65847.0
2021,3,1,0,2,4,3,356,158,1.851026251963375,0.8,0.1668450890803858,77.31929438985006,0,86.01041565549214,84916.0
2021,3,1,0,3,3,1,19,160,1.4976404257686449,1.0,0.1700158585492746,88.53318142337139,0,96.55291049996588,4533.0
2021,3,1,0,0,0,3,258,114,1.3392370296716205,0.8,0.1130070968904611,72.35136997189643,0,80.05032884045406,34017.0
2021,3,1,0,0,4,0,127,195,2.3346382360801226,1.1,0.1510193416166945,48.84941572317904,0,56.57887421868111,68791.0
2021,3,1,0,3,1,2,396,167,1.0,1.2,0.198239443938664,83.79790478277815,0,89.43683220262355,74698.0
2021,3,1,0,1,0,1,292,181,0.9846083883190468,1.0,0.1234737916193572,68.27285107465919,1,71.24297455725173,52357.0
2021,3,1,0,3,0,2,124,63,1.1245912647135912,1.2,0.0900399885247253,71.01450018784013,1,74.84970051059635,11122.0
2021,3,1,0,2,3,1,184,119,1.3055940316839767,1.0,0.1165963311177766,81.49693256920841,0,83.12254366247785,28333.0
2021,3,1,0,4,4,1,71,176,2.267482089886448,1.0,0.0880330661832067,49.70480457799199,0,59.64448369607642,34108.0
2021,3,1,0,3,4,0,211,102,2.072162738719755,1.1,0.0820910893285851,38.68235690161987,1,43.61675853557343,55851.0
2021,3,1,0,0,0,0,108,107,1.3147453425848616,1.1,0.1733224529803408,67.7077634311721,0,77.1573825011422,17318.0
2021,3,1,0,4,2,0,272,171,1.148951958264936,1.1,0.0619707877271168,44.87583681598923,1,46.25085506976016,62513.0
2021,3,1,0,1,2,0,345,77,1.3509231892540154,1.1,0.1768166574951613,77.43990254107139,1,78.79576778144747,36371.0
2021,3,1,0,0,1,2,56,181,1.0,1.2,0.1625907082790714,79.77185710445866,1,86.40816149282992,12136.0
2021,3,1,0,1,1,0,258,76,1.0,1.1,0.1866885288105025,78.70608397125964,1,87.94548442806163,21561.0
2021,3,2,1,2,4,3,165,99,1.9188150138223647,0.8,0.1877586549563216,48.80300529894941,0,54.989791831514864,25243.0
2021,3,2,1,4,3,0,295,139,1.728112937789111,1.1,0.1830132901013421,94.05664304382216,0,99.67625735335984,74235.0
2021,3,2,1,0,0,0,302,108,1.008364920384097,1.1,0.1795309234839797,35.81176411273629,0,44.009346509054296,40125.0
2021,3,2,1,1,1,2,23,161,1.0,1.2,0.0851141571928029,82.50852663830209,1,88.48743930442112,4795.0
2021,3,2,1,3,0,2,361,111,1.100995112195701,1.2,0.1642230262853775,82.03577011827177,1,87.80591114211654,52095.0
2021,3,2,1,1,3,0,331,92,1.2818743694080368,1.1,0.1991750965957482,81.14477610852123,0,88.35291157854681,41185.0
2021,3,2,1,1,4,3,243,64,1.9417732489185329,0.8,0.1367261111202297,51.165757948887965,0,54.64654643436037,24501.0
2021,3,2,1,3,0,3,238,69,1.312233403235627,0.8,0.1081899333260827,51.828209203028,0,56.01935502581952,18279.0
2021,3,2,1,3,3,0,441,129,1.2401958627415055,1.1,0.137816037688525,54.724004555355314,0,63.469070238818446,85366.0
2021,3,2,1,0,1,1,482,100,1.0,1.0,0.1524549887739858,46.25267458278482,1,56.121593193568856,54524.0
2021,3,2,1,1,1,0,33,118,1.0,1.1,0.0608072497819833,90.45851684021235,0,97.1824470702272,4754.0
2021,3,2,1,0,1,3,288,72,1.0,0.8,0.1661322866196911,82.21387178435964,0,87.11252153054181,16122.0
2021,3,2,1,3,4,2,109,164,2.2781477059838173,1.2,0.0598039792354554,83.25015087229575,1,88.93831045782281,53994.0
2021,3,2,1,3,3,2,461,156,1.4581570846695346,1.2,0.1609923503671174,80.69706752611143,1,85.04354851076329,122392.0
2021,3,2,1,2,2,1,276,140,1.2704595969809165,1.0,0.1250826932393171,45.36032987112382,0,52.10882027992194,54274.0
2021,3,2,1,4,2,3,486,177,1.5157818438837316,0.8,0.1356712299045437,53.60839608562657,1,60.67632760144346,112252.0
2021,3,2,1,1,4,2,39,56,2.321529210372528,1.2,0.0775715289538692,36.12390820670553,0,42.9223160214646,7335.0
2021,3,2,1,3,3,3,436,74,1.3139719955972509,0.8,0.06217918992789,75.46084195121217,0,80.79403238097754,37459.0
2021,3,2,1,4,4,0,498,144,1.961586854054909,1.1,0.165075281628204,41.70262127120894,1,47.90814911309481,163259.0
2021,3,2,1,0,3,1,56,168,1.6465858935933944,1.0,0.1143562116114502,88.36243121490331,1,94.92157578891424,16211.0
2021,3,2,1,2,2,1,468,144,1.391279722496799,1.0,0.1399889811168585,43.00725126910569,0,50.90287761811651,104983.0
2021,3,2,1,3,0,1,451,155,1.2989001377843268,1.0,0.128620359134809,56.11165534043253,1,59.06682810952823,91616.0
2021,3,2,1,2,3,0,367,183,1.4293557399277812,1.1,0.1849391605070621,96.08255872189176,0,98.9477472253449,97497.0
2021,3,2,1,4,0,1,477,122,1.160642052067516,1.0,0.1806166042737345,52.75821902863374,1,60.55788130440655,69877.0
2021,3,2,1,0,2,3,94,139,1.2382439618663437,0.8,0.1864903768715302,27.98968811885797,0,31.99394734042989,13239.0
2021,3,2,1,4,1,1,248,172,1.0,1.0,0.0723024705145855,51.11410090830998,0,59.78321660786347,50911.0
2021,3,2,1,1,0,1,332,60,1.3659592818559634,1.0,0.1226976922495944,75.55756400004844,0,81.26631830883667,28242.0
2021,3,2,1,3,2,1,177,101,1.311262098285071,1.0,0.1130008306705552,52.110961729588766,0,56.829086337062286,24942.0
2021,3,2,1,4,1,3,440,172,1.0,0.8,0.1928382663436396,98.33891225318035,0,99.8377557601532,54575.0
2021,3,2,1,3,1,1,151,109,1.0,1.0,0.1503161645900267,70.30843250713853,1,71.6103022200737,15668.0
2021,3,2,1,3,2,2,476,110,1.537548211505164,1.2,0.1453679164128982,62.12552694039968,1,71.073970620889,103901.0
2021,3,2,1,3,4,1,410,194,1.7791547799338574,1.0,0.11791627034307,71.44625472846117,0,75.27199863187994,144662.0
2021,3,2,1,0,0,0,279,190,1.142306495000282,1.1,0.0913572988263581,47.77590359869103,0,50.51295276392791,70390.0
2021,3,2,1,1,4,0,444,92,2.064370144069475,1.1,0.1908740625440863,41.08678952043341,1,49.04514913022989,98549.0
2021,3,2,1,0,4,2,335,96,1.971555807571304,1.2,0.1905695692512167,92.61515741108732,1,99.85667162548016,73042.0
2021,3,2,1,2,0,0,13,85,1.140440085692413,1.1,0.1571200050046796,32.793328212662004,1,35.09694867069806,1989.99
2021,3,2,1,4,4,3,367,100,1.9242941057468224,0.8,0.1812969881064128,78.21083226982955,1,83.87532375159803,54564.0
2021,3,3,2,4,2,2,413,76,1.4474548882166849,1.2,0.0759030255009792,81.77167150247561,1,84.16606238361362,57041.0
2021,3,3,2,0,1,0,397,114,1.0,1.1,0.0968038985085971,44.55816402927306,0,46.47438142772929,51588.0
2021,3,3,2,1,3,3,228,84,1.7467296998042805,0.8,0.1460133053507636,78.32977853832763,1,79.60855039845347,25550.0
2021,3,3,2,1,3,0,206,76,1.6833413544801328,1.1,0.1201160570551042,32.198703614210395,0,35.80973065046582,31205.0
2021,3,3,2,2,1,0,28,117,1.0,1.1,0.1138540178625391,94.01474764678512,1,95.49493356436145,3567.0
2021,3,3,2,3,1,0,279,189,1.0,1.1,0.0946973501288361,56.32017743906028,1,57.80002707261717,59280.0
2021,3,3,2,4,0,1,72,134,1.1072943461893172,1.0,0.185529859866556,48.30708123260261,0,52.240625156520935,10350.0
2021,3,3,2,2,0,2,175,102,1.0285272400848915,1.2,0.1834107749717557,47.43493886049464,1,54.33624619733301,22668.0
2021,3,3,2,1,2,3,41,174,1.1997113994530149,0.8,0.0792994711909277,40.780716685591855,0,49.35132292841564,8391.0
2021,3,3,2,1,0,3,180,152,1.1324350395998797,0.8,0.1419904164515743,66.35405750802991,0,76.2332383230192,26877.0
2021,3,3,2,4,1,2,476,105,1.0,1.2,0.1900672034813561,68.3815465338493,1,75.08038823529789,58668.0
2021,3,3,2,1,3,3,352,165,1.5120787807813358,0.8,0.0545817069685701,43.84096473200191,1,50.14902713201666,83577.0
2021,3,3,2,1,0,3,254,130,1.3882693468116405,0.8,0.1949191614743305,48.20876453806862,0,57.2421611629575,38562.0
2021,3,3,2,3,3,3,76,96,1.4062778665906794,0.8,0.1628690754214575,34.327712182947174,0,43.38932174004188,9553.0
2021,3,3,2,2,2,0,343,79,1.2531047835569982,1.1,0.100653697091078,33.986816666856576,0,35.12966055998648,38193.0
2021,3,3,2,1,3,0,24,119,1.703504697083718,1.1,0.1520327518758456,58.31819219766061,1,59.54916278599085,5097.0
2021,3,3,2,0,4,2,493,185,2.2620258697575726,1.2,0.170751742623895,58.31328002164918,1,60.757706383540125,171649.28000000046
2021,3,3,2,1,0,0,173,134,1.3525490619827178,1.1,0.0652149666870855,25.894102650717837,1,32.41092659392939,44390.0
2021,3,3,2,4,1,1,441,130,1.0,1.0,0.1283172734777997,64.83240078842687,0,67.07265390643514,56870.0
2021,3,3,2,0,1,3,329,126,1.0,0.8,0.1274637860467046,35.27906404800956,1,40.55574807371598,36590.0
2021,3,3,2,3,4,1,121,63,2.094727042247858,1.0,0.1310706313374564,68.77009167696234,1,71.88103251542198,15953.0
2021,3,3,2,2,2,0,52,110,1.4046406064006351,1.1,0.1938005089181168,40.02912071032915,1,48.31664134703641,9460.0
2021,3,3,2,1,4,0,53,62,2.000494438361418,1.1,0.0647779114287982,60.22870085347038,0,67.13039923944153,8291.0
2021,3,3,2,0,1,2,321,84,1.0,1.2,0.1330228368830034,55.80730136033511,0,59.92762395876043,33136.0
2021,3,3,2,4,0,0,212,135,0.9648731953887788,1.1,0.1036869732149971,70.80974721388624,0,75.80980045945716,32063.0
2021,3,3,2,1,1,2,338,175,1.0,1.2,0.101163684444729,88.18743028436563,1,97.669742152291,77725.0
2021,3,3,2,0,1,0,66,111,1.0,1.1,0.0597658688065962,45.0105861934621,0,51.95402447235736,9620.0
2021,3,3,2,4,4,0,394,105,1.7308635059287325,1.1,0.1897529150457516,96.04322817331553,0,97.33305951739756,71145.0
2021,3,3,2,3,4,2,190,105,1.7912147504845846,1.2,0.1354100037583492,24.415043044349027,0,33.960558545298895,56727.0
2021,3,3,2,1,0,3,295,148,1.1807409047089457,0.8,0.0915050138171975,90.93561141251294,0,98.78148657881913,44769.0
2021,3,3,2,0,3,1,278,116,1.3219165099730985,1.0,0.1903306183142945,66.97160178840625,0,71.04997696505136,40279.0
2021,3,3,2,3,3,0,366,64,1.5103496889247243,1.1,0.0783877391652608,61.84660495466747,0,63.28637579378755,40370.0
2021,3,3,2,1,4,3,19,189,1.794655885466016,0.8,0.0790633908807615,67.10618743870613,1,68.9432819665933,5365.0
2021,3,3,2,4,3,0,384,116,1.497389778017306,1.1,0.0695485639440772,73.44132264494645,1,82.53488435298036,84391.0
2021,3,3,2,0,3,2,138,69,1.5304175335997745,1.2,0.0677089205599082,28.974229781454184,0,38.82986919088582,24033.0
2021,3,3,2,4,4,0,471,173,2.366695707968579,1.1,0.0956934359214788,47.969394457872056,1,49.83785950920626,171649.28000000046
2021,3,3,2,3,2,1,300,157,1.5445190043901589,1.0,0.1939675353101518,31.351733285288923,1,38.64188661783205,79497.0
2021,3,3,2,1,0,1,278,74,1.22343403060701,1.0,0.0887497695121446,86.68816908414765,0,92.98908649277342,27061.0
2021,3,3,2,2,4,2,59,180,1.8116260531273092,1.2,0.0548657514797673,55.63769512463838,1,59.170791427886805,25526.0
2021,3,3,2,4,2,2,392,114,1.2061616776665298,1.2,0.1542170972413489,43.59751677574486,1,49.8304230181608,68779.0
2021,3,3,2,4,3,1,361,89,1.7365910310934738,1.0,0.1085939693380431,64.31792881948265,1,73.0072757258951,62100.0
2021,3,3,2,0,2,3,58,104,1.1558773690174964,0.8,0.1511094142452652,75.43496888498936,1,82.66437191957584,5707.0
2021,3,3,2,0,2,3,150,108,1.268407507973934,0.8,0.1790895400524437,95.45552675443729,0,97.86039632291504,15218.0
2021,3,3,2,4,1,0,301,132,1.0,1.1,0.0866085632016907,94.65735965324308,0,97.74667752501968,45345.0
2021,3,3,2,3,4,3,350,146,1.9130275101296927,0.8,0.1791450413612973,52.15406683043049,1,55.9401968766935,75740.0
2021,3,3,2,4,1,3,462,99,1.0,0.8,0.0875681514772237,79.59731142844535,1,88.7334583616686,40940.0
2021,3,3,2,3,0,2,335,117,1.2714310926802574,1.2,0.1583845233510044,60.75929882403116,0,66.12995988174151,60255.0
2021,3,3,2,4,1,3,359,70,1.0,0.8,0.1624813483809537,24.46984615269468,0,31.728902227666527,24015.0
2021,3,4,3,2,2,0,187,139,1.167268680729517,1.1,0.101764811868653,75.6883390190112,1,79.08342103075744,34455.0
2021,3,4,3,1,1,2,160,144,1.0,1.2,0.1002194026844056,59.30895621627933,1,61.33113565531615,28297.0
2021,3,4,3,3,3,3,30,99,1.2113468165946863,0.8,0.1013292261491965,52.718061531756106,1,61.25638698440303,3305.0
2021,3,4,3,3,0,0,222,56,1.0336177699824838,1.1,0.1350259460118957,64.56183804670756,0,72.3152579663265,15064.0
2021,3,4,3,4,1,0,99,61,1.0,1.1,0.0661342002854176,36.14415834621252,0,42.54929042381567,8033.0
2021,3,4,3,2,2,0,338,92,1.1379616288000998,1.1,0.0677026304674883,85.88407983229493,0,92.79458128190618,43130.0
2021,3,4,3,3,1,1,165,126,1.0,1.0,0.0577098358705713,67.87484728498447,1,69.42440474221584,22041.0
2021,3,4,3,1,0,3,162,78,1.3505972076508117,0.8,0.0899664148665621,46.81599695484198,1,54.50281920459883,15911.0
2021,3,4,3,1,1,2,115,68,1.0,1.2,0.1674237988723591,37.758937442622525,0,44.29694526825431,10082.0
2021,3,4,3,0,1,0,196,113,1.0,1.1,0.1765682108916105,54.31099819929957,0,59.31002003925592,24098.0
2021,3,4,3,4,0,2,230,53,1.1208600237286537,1.2,0.1820073009621207,67.70381118861211,1,70.15019637819633,15286.0
2021,3,4,3,4,3,3,132,93,1.3133835309081925,0.8,0.1192936276390041,45.6770246361434,0,54.07164693250823,14792.0
2021,3,4,3,3,1,1,410,166,1.0,1.0,0.1334344545217638,83.53211263387485,0,84.79935079618832,65860.0
2021,3,4,3,0,3,0,276,195,1.44668688614097,1.1,0.1869927810874443,85.54867077271116,1,90.20665558298774,80765.0
2021,3,4,3,4,3,1,431,193,1.782174729632062,1.0,0.118538371986822,45.34814604802571,1,49.41275068101665,156624.0
2021,3,4,3,3,1,1,417,71,1.0,1.0,0.1582650119825149,36.691885087281406,0,42.08233961033365,31440.0
2021,3,4,3,2,1,3,165,94,1.0,0.8,0.0983859207545387,62.4623678908082,0,66.88355911923549,13176.0
2021,3,4,3,2,0,2,267,186,1.2603330790265772,1.2,0.0503950256610392,76.3376127140666,1,83.15603102306713,85463.0
2021,3,4,3,4,1,2,136,101,1.0,1.2,0.1950635907814333,34.3254384875803,0,43.4232024720791,18462.0
2021,3,4,3,0,2,2,491,144,1.1892007893400258,1.2,0.1105271535719474,44.39088888585752,0,48.039819910017485,106834.0
2021,3,4,3,3,0,3,220,146,1.3808681274467942,0.8,0.0752707582453777,24.506742194408453,1,31.029781130040465,45700.0
2021,3,4,3,1,0,3,132,83,1.051164021008375,0.8,0.1255729640751492,70.15561810247478,0,77.6195510495846,9804.0
2021,3,4,3,0,0,2,348,121,1.1194584831449104,1.2,0.0641165896493834,93.40158254990811,0,94.80341877852868,59106.0
2021,3,4,3,3,4,0,312,193,1.9096262890718887,1.1,0.1859925346234268,37.067388499696655,1,39.82081986880506,121672.0
2021,3,4,3,3,1,0,220,101,1.0,1.1,0.1821333427793682,43.845247553707566,1,53.12036727885143,26640.0
2021,3,4,3,4,0,0,186,108,1.2267161801887807,1.1,0.1028661446700613,81.42619272793097,0,86.39675288447373,28382.0
2021,3,4,3,4,4,3,276,192,2.1683547804958576,0.8,0.1242402397013529,46.76971822684136,1,47.91341543981852,90719.0
2021,3,4,3,2,3,0,119,90,1.6100006267999376,1.1,0.0674787884296574,38.63840401025351,0,41.0694770011469,20680.0
2021,3,4,3,4,1,2,53,150,1.0,1.2,0.0887961261933452,47.782613853519806,1,54.22493892533419,10851.0
2021,3,4,3,0,1,1,480,130,1.0,1.0,0.0958024505788679,46.46144511225376,1,50.61595892594924,67613.0
2021,3,5,4,4,3,0,112,87,1.4937852326801262,1.1,0.075991958853937,77.59011599027409,1,79.11092328248537,16592.0
2021,3,5,4,2,0,3,130,51,1.2207951942919415,0.8,0.1038675677499074,83.44085869724809,1,88.441934676386,6765.0
2021,3,5,4,4,1,3,349,145,1.0,0.8,0.0949974322576303,51.95869275464788,0,60.75291155205579,47123.0
2021,3,5,4,4,4,0,352,95,2.341652080690885,1.1,0.161546165917807,89.38330014583296,1,93.3255834003874,82946.0
2021,3,5,4,2,0,1,443,70,0.9848647431093656,1.0,0.0868304156458804,29.32352589037388,0,37.560046969941794,39294.0
2021,3,5,4,3,4,3,228,171,1.771917205093566,0.8,0.0546174584056143,58.72360927547854,1,62.96104427507562,61620.0
2021,3,5,4,3,0,3,204,169,1.0651526373092617,0.8,0.1864787640744024,38.99286632516341,0,48.40037266073744,32632.0
2021,3,5,4,2,4,0,333,53,1.797715579592983,1.1,0.1457507366682812,42.085968412498914,0,47.07250773524325,36680.0
2021,3,5,4,3,3,2,266,185,1.3114996535537968,1.2,0.0635007364433445,46.57507874479793,1,52.521431729689134,89967.0
2021,3,5,4,1,1,3,290,193,1.0,0.8,0.1603286316718081,58.29038978155673,0,64.9243831338211,46063.0
2021,3,5,4,1,0,1,456,177,1.3317282559009702,1.0,0.1172445005742656,46.79193131547035,1,53.65662809930056,119684.0
2021,3,5,4,1,0,0,89,173,1.2900874253965244,1.1,0.1081160315679642,29.247602360594644,1,33.86298761697811,24818.0
